Title,Analysis,keywords,result
"정의선, LG 구광모도 만난다..국내 '전기차 동맹' 확대","제목: 정의선, LG 구광모도 만난다..국내 '전기차 동맹' 확대  
키워드: 정의선, LG, 구광모, 전기차, 동맹, 확대  
결과: 긍정  ","제목: 정의선, LG 구광모도 만난다..국내 '전기차 동맹' 확대  
",": 정의선, LG, 구광모, 전기차, 동맹, 확대  
결과: 긍정  "
"'100만 마일 전기차 배터리' 개발하는 美·유럽..""아시아 따라잡겠다""","제목: 100만 마일 전기차 배터리 개발하는 美·유럽..""아시아 따라잡겠다""  
키워드: 100만 마일, 전기차, 배터리, 개발, 아시아, 따라잡겠다  
결과: 긍정  ","제목: 100만 마일 전기차 배터리 개발하는 美·유럽..""아시아 따라잡겠다""  
",": 100만 마일, 전기차, 배터리, 개발, 아시아, 따라잡겠다  
결과: 긍정  "
"테슬라 잡아라, 아우디·BMW도 전기차 쏟아낸다","제목: 테슬라 잡아라, 아우디·BMW도 전기차 쏟아낸다  
키워드: 테슬라, 아우디, BMW, 전기차  
결과: 긍정  

이 제목은 여러 자동차 브랜드가 전기차 시장에 적극적으로 참여하고 있다는 긍정적인 맥락을 담고 있습니다.","제목: 테슬라 잡아라, 아우디·BMW도 전기차 쏟아낸다  
",": 테슬라, 아우디, BMW, 전기차  
결과: 긍정  

이 제목은 여러 자동차 브랜드가 전기차 시장에 적극적으로 참여하고 있다는 긍정적인 맥락을 담고 있습니다."
"럭셔리 전기차, 아우디가 테슬라·벤츠보다 잘 팔려","제목: 럭셔리 전기차, 아우디가 테슬라·벤츠보다 잘 팔려  
키워드: 럭셔리, 전기차, 아우디, 테슬라, 벤츠, 잘 팔려  
결과: 긍정적","제목: 럭셔리 전기차, 아우디가 테슬라·벤츠보다 잘 팔려  
",": 럭셔리, 전기차, 아우디, 테슬라, 벤츠, 잘 팔려  
결과: 긍정적"
팬데믹 끝나면 전기차 싸움에 불꽃 튄다,"제목: 팬데믹 끝나면 전기차 싸움에 불꽃 튄다  
키워드: 팬데믹, 전기차, 싸움, 불꽃  
결과: 부정  ","제목: 팬데믹 끝나면 전기차 싸움에 불꽃 튄다  
",": 팬데믹, 전기차, 싸움, 불꽃  
결과: 부정  "
전기차 충전시설 '불법주차' 단속.. 장애인 주차구역만큼 강화,"제목: 전기차 충전시설 '불법주차' 단속.. 장애인 주차구역만큼 강화  
키워드: 전기차, 충전시설, 불법주차, 단속, 장애인 주차구역  
결과: 부정  ","제목: 전기차 충전시설 '불법주차' 단속.. 장애인 주차구역만큼 강화  
",": 전기차, 충전시설, 불법주차, 단속, 장애인 주차구역  
결과: 부정  "
"머스크 ""10년뒤 테슬라 전기차 2천만대 생산""..55배 증가 예측","제목: 머스크 ""10년뒤 테슬라 전기차 2천만대 생산""..55배 증가 예측  
키워드: 머스크, 테슬라, 전기차, 2천만대, 55배 증가, 예측  
결과: 긍정","제목: 머스크 ""10년뒤 테슬라 전기차 2천만대 생산""..55배 증가 예측  
",": 머스크, 테슬라, 전기차, 2천만대, 55배 증가, 예측  
결과: 긍정"
"""애플, 이르면 2024년 자율주행 전기차 선보일 것""","제목: 애플, 이르면 2024년 자율주행 전기차 선보일 것  
키워드: 애플, 자율주행, 전기차, 2024년  
결과: 긍정  ","제목: 애플, 이르면 2024년 자율주행 전기차 선보일 것  
",": 애플, 자율주행, 전기차, 2024년  
결과: 긍정  "
"'테슬라 독주' 지속..전기차 시장 판도, 내년엔 바뀔까","제목: '테슬라 독주' 지속..전기차 시장 판도, 내년엔 바뀔까  
키워드: 테슬라, 독주, 전기차, 시장, 판도, 내년, 바뀔까  
결과: 중립적 (긍정/부정적인 감정이 포함되어 있지 않음)","제목: '테슬라 독주' 지속..전기차 시장 판도, 내년엔 바뀔까  
",": 테슬라, 독주, 전기차, 시장, 판도, 내년, 바뀔까  
결과: 중립적 (긍정/부정적인 감정이 포함되어 있지 않음)"
'SK 차이나 인사이더' 결실..'전기차 배터리' 中시장 질주,"제목: 'SK 차이나 인사이더' 결실..'전기차 배터리' 中시장 질주  
키워드: SK 차이나 인사이더, 전기차 배터리, 중국 시장  
결과: 긍정  ","제목: 'SK 차이나 인사이더' 결실..'전기차 배터리' 中시장 질주  
",": SK 차이나 인사이더, 전기차 배터리, 중국 시장  
결과: 긍정  "
"바이든 '탄소 제로' 약속, K배터리·전기차 '큰 장' 온다","| 제목                                     | 키워드                     | 결과   |
|----------------------------------------|-----------------------|------|
| 바이든 '탄소 제로' 약속, K배터리·전기차 '큰 장' 온다 | 바이든, 탄소 제로, K배터리, 전기차, 큰 장 | 긍정  |",| 제목                                     | ,"                     | 결과   |
|----------------------------------------|-----------------------|------|
| 바이든 '탄소 제로' 약속, K배터리·전기차 '큰 장' 온다 | 바이든, 탄소 제로, K배터리, 전기차, 큰 장 | 긍정  |"
"""미래 차 시장 패권은 우리 것"".. 中 야심찬 '전기차 굴기'","제목: ""미래 차 시장 패권은 우리 것"".. 中 야심찬 '전기차 굴기'  
키워드: 미래, 차 시장, 패권, 중국, 전기차, 굴기  
결과: 긍정  ","제목: ""미래 차 시장 패권은 우리 것"".. 中 야심찬 '전기차 굴기'  
",": 미래, 차 시장, 패권, 중국, 전기차, 굴기  
결과: 긍정  "
글로벌 전기차 배터리 '합종연횡'..눈치싸움도 치열,"- 제목: 글로벌 전기차 배터리 '합종연횡'..눈치싸움도 치열
- 키워드: 합종연횡, 눈치싸움, 글로벌, 전기차, 배터리
- 결과: 부정 (경쟁과 갈등을 암시하는 단어 사용)","- 제목: 글로벌 전기차 배터리 '합종연횡'..눈치싸움도 치열
- ",": 합종연횡, 눈치싸움, 글로벌, 전기차, 배터리
- 결과: 부정 (경쟁과 갈등을 암시하는 단어 사용)"
아우디 e-트론 55 콰트로 출시..수입차 전기차 경쟁 확대,"제목: 아우디 e-트론 55 콰트로 출시..수입차 전기차 경쟁 확대  
키워드: 아우디, e-트론, 출시, 수입차, 전기차, 경쟁  
결과: 긍정","제목: 아우디 e-트론 55 콰트로 출시..수입차 전기차 경쟁 확대  
",": 아우디, e-트론, 출시, 수입차, 전기차, 경쟁  
결과: 긍정"
억대 수입 전기차에도..'화끈한 보조금' 논란,"제목: 억대 수입 전기차에도..'화끈한 보조금' 논란  
키워드: 억대, 수입, 전기차, 보조금, 논란  
결과: 부정  ","제목: 억대 수입 전기차에도..'화끈한 보조금' 논란  
",": 억대, 수입, 전기차, 보조금, 논란  
결과: 부정  "
'전기차 배터리 화재' 실험해보니..소화기 뿌리면 '활활',"제목: '전기차 배터리 화재' 실험해보니..소화기 뿌리면 '활활'  
키워드: 전기차, 배터리, 화재, 소화기  
결과: 부정  ","제목: '전기차 배터리 화재' 실험해보니..소화기 뿌리면 '활활'  
",": 전기차, 배터리, 화재, 소화기  
결과: 부정  "
[ET] 잘나가던 전기차 '코나' 국내외서 대규모 리콜,"제목: 잘나가던 전기차 '코나' 국내외서 대규모 리콜  
키워드: 잘나가던, 전기차, 코나, 대규모, 리콜  
결과: 부정  ","제목: 잘나가던 전기차 '코나' 국내외서 대규모 리콜  
",": 잘나가던, 전기차, 코나, 대규모, 리콜  
결과: 부정  "
테슬라 질주에 수입차 전기차 앞다퉈 국내 출시..판매 8배로↑,"제목: 테슬라 질주에 수입차 전기차 앞다퉈 국내 출시..판매 8배로↑  
키워드: 테슬라, 수입차, 전기차, 국내 출시, 판매 증가  
결과: 긍정","제목: 테슬라 질주에 수입차 전기차 앞다퉈 국내 출시..판매 8배로↑  
",": 테슬라, 수입차, 전기차, 국내 출시, 판매 증가  
결과: 긍정"
"현대차, 수소전기차 '넥쏘' 올해 국내 판매목표 1만대 이상","제목: 현대차, 수소전기차 '넥쏘' 올해 국내 판매목표 1만대 이상  
키워드: 현대차, 수소전기차, 넥쏘, 판매목표, 긍정적인  
결과: 긍정","제목: 현대차, 수소전기차 '넥쏘' 올해 국내 판매목표 1만대 이상  
",": 현대차, 수소전기차, 넥쏘, 판매목표, 긍정적인  
결과: 긍정"
올해 '수출 1호 전기차' 유럽으로 출발..수소트럭 현지 시범운행,"제목: 올해 '수출 1호 전기차' 유럽으로 출발..수소트럭 현지 시범운행  
키워드: 수출, 전기차, 유럽, 수소트럭, 시범운행  
결과: 긍정","제목: 올해 '수출 1호 전기차' 유럽으로 출발..수소트럭 현지 시범운행  
",": 수출, 전기차, 유럽, 수소트럭, 시범운행  
결과: 긍정"
"日 니혼덴산, 전기차 모터 승부수.. 2000억엔 글로벌 투자","제목: 日 니혼덴산, 전기차 모터 승부수.. 2000억엔 글로벌 투자  
키워드: 니혼덴산, 전기차, 모터, 투자, 글로벌  
결과: 긍정  ","제목: 日 니혼덴산, 전기차 모터 승부수.. 2000억엔 글로벌 투자  
",": 니혼덴산, 전기차, 모터, 투자, 글로벌  
결과: 긍정  "
"이재용-정의선 회동, 미래 전기차 협력 물꼬 틀까","제목: 이재용-정의선 회동, 미래 전기차 협력 물꼬 틀까  
키워드: 이재용, 정의선, 회동, 미래, 전기차, 협력  
결과: 긍정  ","제목: 이재용-정의선 회동, 미래 전기차 협력 물꼬 틀까  
",": 이재용, 정의선, 회동, 미래, 전기차, 협력  
결과: 긍정  "
포드도 전기차 배터리 자체생산 움직임..K배터리 '긴장',"제목: 포드도 전기차 배터리 자체생산 움직임..K배터리 '긴장'

키워드: 포드, 전기차, 배터리, 자체생산, K배터리, 긴장

결과: 부정","제목: 포드도 전기차 배터리 자체생산 움직임..K배터리 '긴장'

",": 포드, 전기차, 배터리, 자체생산, K배터리, 긴장

결과: 부정"
"'3단 로켓' 올라탄 韓 전기차, 테슬라 겨냥","제목: 3단 로켓' 올라탄 韓 전기차, 테슬라 겨냥  
키워드: 전기차, 테슬라, 겨냥  
결과: 부정적  

해설: '겨냥'이라는 단어에서 대결 혹은 경쟁의 뉘앙스가 느껴져 부정적인 느낌을 주며, 전기차가 경쟁자와의 비교로 인해 긍정적으로 평가되지 않을 가능성이 있습니다.","제목: 3단 로켓' 올라탄 韓 전기차, 테슬라 겨냥  
",": 전기차, 테슬라, 겨냥  
결과: 부정적  

해설: '겨냥'이라는 단어에서 대결 혹은 경쟁의 뉘앙스가 느껴져 부정적인 느낌을 주며, 전기차가 경쟁자와의 비교로 인해 긍정적으로 평가되지 않을 가능성이 있습니다."
"""누가 당선돼도 전기차 전환 가속도"" 설레는 업계","제목: 누가 당선돼도 전기차 전환 가속도  
키워드: 전기차, 전환, 가속도, 당선, 업계  
결과: 긍정","제목: 누가 당선돼도 전기차 전환 가속도  
",": 전기차, 전환, 가속도, 당선, 업계  
결과: 긍정"
"""초반 주도권 잡아라"".. 전기차 시장 전략적 협력 열풍","제목: ""초반 주도권 잡아라"".. 전기차 시장 전략적 협력 열풍  
키워드: 초반, 주도권, 전기차, 시장, 전략적, 협력, 열풍  
결과: 긍정  ","제목: ""초반 주도권 잡아라"".. 전기차 시장 전략적 협력 열풍  
",": 초반, 주도권, 전기차, 시장, 전략적, 협력, 열풍  
결과: 긍정  "
"""저 세상 주식"" 옛말?..테슬라 널뛰자 전기차株 '멀미'","제목: ""저 세상 주식"" 옛말?..테슬라 널뛰자 전기차株 '멀미'

키워드: 저 세상 주식, 테슬라, 널뛰기, 전기차株, 멀미

결과: 부정","제목: ""저 세상 주식"" 옛말?..테슬라 널뛰자 전기차株 '멀미'

",": 저 세상 주식, 테슬라, 널뛰기, 전기차株, 멀미

결과: 부정"
수출품의 혁신..반도체·석유화학 부진 속 전기차·바이오 약진,"제목: 수출품의 혁신..반도체·석유화학 부진 속 전기차·바이오 약진  
키워드: 수출, 혁신, 반도체, 석유화학, 전기차, 바이오, 약진  
결과: 긍정  ","제목: 수출품의 혁신..반도체·석유화학 부진 속 전기차·바이오 약진  
",": 수출, 혁신, 반도체, 석유화학, 전기차, 바이오, 약진  
결과: 긍정  "
"'불붙는' 전기차업계, 잇따라 리콜.. K-배터리 타격 불가피","- 제목: '불붙는' 전기차업계, 잇따라 리콜.. K-배터리 타격 불가피
- 키워드: 불붙는, 전기차, 리콜, K-배터리, 타격
- 결과: 부정적","- 제목: '불붙는' 전기차업계, 잇따라 리콜.. K-배터리 타격 불가피
- ",": 불붙는, 전기차, 리콜, K-배터리, 타격
- 결과: 부정적"
1일 연료비 5백원?! 각광받는 초소형 전기차 [김필수의 CAR~~ 좋다!],"제목: 1일 연료비 5백원?! 각광받는 초소형 전기차 [김필수의 CAR~~ 좋다!]  
키워드: 연료비, 각광받다, 초소형 전기차, 좋다  
결과: 긍정  ","제목: 1일 연료비 5백원?! 각광받는 초소형 전기차 [김필수의 CAR~~ 좋다!]  
",": 연료비, 각광받다, 초소형 전기차, 좋다  
결과: 긍정  "
유럽이 사랑한 전기차 '르노 조에' 국내 상륙.. 최대 309km 주행,"제목: 유럽이 사랑한 전기차 '르노 조에' 국내 상륙.. 최대 309km 주행  
키워드: 유럽, 사랑, 전기차, 르노 조에, 국내 상륙, 최대 주행거리  
결과: 긍정","제목: 유럽이 사랑한 전기차 '르노 조에' 국내 상륙.. 최대 309km 주행  
",": 유럽, 사랑, 전기차, 르노 조에, 국내 상륙, 최대 주행거리  
결과: 긍정"
"""220V만 있으면 충전 OK""..초소형 전기차가 뜬다","제목: ""220V만 있으면 충전 OK""..초소형 전기차가 뜬다  
키워드: 220V, 충전, 초소형 전기차  
결과: 긍정","제목: ""220V만 있으면 충전 OK""..초소형 전기차가 뜬다  
",": 220V, 충전, 초소형 전기차  
결과: 긍정"
"대구, '코로나19'로 전기차 보급량 절반 줄인다","제목: 대구, '코로나19'로 전기차 보급량 절반 줄인다  
키워드: 대구, 코로나19, 전기차, 보급량, 절반 줄인다  
결과: 부정  ","제목: 대구, '코로나19'로 전기차 보급량 절반 줄인다  
",": 대구, 코로나19, 전기차, 보급량, 절반 줄인다  
결과: 부정  "
전기차에 세금 부과?.. 유류세 감소에 자구책 내놓은 호주,"제목: 전기차에 세금 부과?.. 유류세 감소에 자구책 내놓은 호주  
키워드: 전기차, 세금, 유류세, 감소, 자구책, 호주  
결과: 부정 (세금 부과라는 언급이 부정적인 뉘앙스를 포함하고 있음)","제목: 전기차에 세금 부과?.. 유류세 감소에 자구책 내놓은 호주  
",": 전기차, 세금, 유류세, 감소, 자구책, 호주  
결과: 부정 (세금 부과라는 언급이 부정적인 뉘앙스를 포함하고 있음)"
